date,avg_daily_rating,rating_count,review_ratio,estimated_ai_ratio,album_id
2020-02-22,3.371478119877391,14,0.2317364215983119,0.0,1001
2020-02-23,3.3112786748614287,12,0.35727972836483624,0.0,1001
2020-02-24,3.322809631870715,9,0.3264716767734676,0.0,1001
2020-02-25,3.3101086248494034,8,0.3875528511881818,0.0,1001
2020-02-26,3.3599325736566588,7,0.3270815502459575,0.0,1001
2020-02-27,3.289428120236095,6,0.32418619087328027,0.0,1001
2020-02-28,3.2883055903948017,10,0.21978359086079532,0.0,1001
2020-02-29,3.2819912567774536,14,0.1,0.0,1001
2020-03-01,3.3251704027908224,10,0.4,0.0,1001
2020-03-02,3.3231324948122816,9,0.24179499746952238,0.0,1001
2020-03-03,3.246928505030528,6,0.4,0.0,1001
2020-03-04,3.3132668082677577,11,0.29626538534920477,0.0,1001
2020-03-05,3.3397029232263558,9,0.3988905911628314,0.0,1001
2020-03-06,3.2878542144187444,10,0.2127663024233201,0.0,1001
2020-03-07,3.245024650667575,16,0.15189280337319275,0.0,1001
2020-03-08,3.288134096446672,11,0.32086926615498723,0.0,1001
2020-03-09,3.318690927938192,10,0.2648350500233018,0.0,1001
2020-03-10,3.295109687202292,5,0.2251467121323201,0.0,1001
2020-03-11,3.302923971152915,7,0.19967202471739684,0.0,1001
2020-03-12,3.305459386315268,8,0.2562919428196691,0.0,1001
2020-03-13,3.26292009967368,13,0.3702178729291049,0.0,1001
2020-03-14,3.2341590691686246,14,0.4,0.0,1001
2020-03-15,3.3426588079142006,9,0.2915455609041734,0.0,1001
2020-03-16,3.3283232762393102,9,0.2578989988313521,0.0,1001
2020-03-17,3.257625140214491,13,0.4,0.0,1001
2020-03-18,3.2689786896873274,5,0.2261857587137467,0.0,1001
2020-03-19,3.354644377892045,6,0.2958635331424723,0.0,1001
2020-03-20,3.247790548656507,6,0.33647465779080754,0.0,1001
2020-03-21,3.227938333331799,16,0.2637673675961534,0.0,1001
2020-03-22,3.3968051400151253,15,0.27906008594658616,0.0,1001
2020-03-23,3.3090064721902905,11,0.36977136940437005,0.0,1001
2020-03-24,3.3536984770718865,6,0.22697408422109647,0.0,1001
2020-03-25,3.297757190559234,9,0.287644884961752,0.0,1001
2020-03-26,3.263408158384887,7,0.22540870296791848,0.0,1001
2020-03-27,3.25846098350032,6,0.25510716292618,0.0,1001
2020-03-28,3.3035597809369746,16,0.378530042910139,0.0,1001
2020-03-29,3.2394248054446053,13,0.31514126513912044,0.0,1001
2020-03-30,3.2959216939784706,7,0.2661753769204039,0.0,1001
2020-03-31,3.309643934451261,7,0.19366181869101365,0.0,1001
2020-04-01,3.250565663496809,9,0.24379163304242782,0.0,1001
2020-04-02,3.293244460183476,8,0.23188432454080854,0.0,1001
2020-04-03,3.2148426762226276,8,0.3467168533423257,0.0,1001
2020-04-04,3.299018051875248,11,0.21550397623549988,0.0,1001
2020-04-05,3.223758600835804,13,0.225372442167412,0.0,1001
2020-04-06,3.2763222339345806,7,0.2135067762968177,0.0,1001
2020-04-07,3.3237017165287157,4,0.12392755594526506,0.0,1001
2020-04-08,3.347342662675757,9,0.3434459294208211,0.0,1001
2020-04-09,3.3079965788362946,12,0.38419096767465705,0.0,1001
2020-04-10,3.22893111283625,9,0.2759827781776739,0.0,1001
2020-04-11,3.3640493839586307,6,0.4,0.0,1001
2020-04-12,3.277252137608803,16,0.4,0.0,1001
2020-04-13,3.3287357363557994,8,0.27694553795190513,0.0,1001
2020-04-14,3.3048498088569116,4,0.301903194636583,0.0,1001
2020-04-15,3.2514530388461798,9,0.3899480619133625,0.0,1001
2020-04-16,3.3031537836752474,9,0.29196513733936746,0.0,1001
2020-04-17,3.3077912534820104,9,0.1860615192446336,0.0,1001
2020-04-18,3.3324859415702823,14,0.33895274864660235,0.0,1001
2020-04-19,3.2591598367084815,14,0.39779681093129154,0.0,1001
2020-04-20,3.3152765504378205,5,0.19830916961318312,0.0,1001
2020-04-21,3.230612321914987,11,0.4,0.0,1001
2020-04-22,3.318236456864635,8,0.1937587461930032,0.0,1001
2020-04-23,3.3376360652430495,10,0.4,0.0,1001
2020-04-24,3.3183023898749586,6,0.21203191499440885,0.0,1001
2020-04-25,3.2081070424024265,10,0.10859022727879555,0.0,1001
2020-04-26,3.346605976262767,7,0.2921740203700373,0.0,1001
2020-04-27,3.3227775173702385,11,0.28371060465890746,0.0,1001
2020-04-28,3.3365328302906057,7,0.3590702492207957,0.0,1001
2020-04-29,3.234435238247824,10,0.27749702793687475,0.0,1001
2020-04-30,3.2613891647111535,8,0.13092890110750874,0.0,1001
2020-05-01,3.2891045740841887,9,0.2831188395138267,0.0,1001
2020-05-02,3.329209747208801,9,0.2448410674388058,0.0,1001
2020-05-03,3.2300787399642075,16,0.4,0.0,1001
2020-05-04,3.2350784015451737,10,0.33648656016149553,0.0,1001
2020-05-05,3.252460802729891,8,0.23013810033530635,0.0,1001
2020-05-06,3.3750287322177477,5,0.4,0.0,1001
2020-05-07,3.2999735243247064,10,0.4,0.0,1001
2020-05-08,3.3059019416828535,7,0.24860408137641132,0.0,1001
2020-05-09,3.3042883221973915,16,0.4,0.0,1001
2020-05-10,3.279982281545476,15,0.23370222858668002,0.0,1001
2020-05-11,3.304639493132052,5,0.26676628670011043,0.0,1001
2020-05-12,3.317581299951167,9,0.2460925282187321,0.0,1001
2020-05-13,3.2547599958130635,8,0.3966034205456016,0.0,1001
2020-05-14,3.1943424776273233,11,0.4,0.0,1001
2020-05-15,3.3453503812164995,7,0.29094872097076596,0.0,1001
2020-05-16,3.3066751611103364,15,0.4,0.0,1001
2020-05-17,3.318940480267897,11,0.4,0.0,1001
2020-05-18,3.2587862629824573,8,0.31061657913182783,0.0,1001
2020-05-19,3.345413384499498,14,0.33352548873834126,0.0,1001
2020-05-20,3.2828049704610374,8,0.4,0.0,1001
2020-05-21,3.345335971477009,10,0.3256894982059781,0.0,1001
2020-05-22,3.3199130127135046,6,0.4,0.0,1001
2020-05-23,3.211510174493944,3,0.23789610374721812,0.0,1001
2020-05-24,3.3338453132448906,13,0.15663984567090058,0.0,1001
2020-05-25,3.298069795206155,12,0.284449541689344,0.0,1001
2020-05-26,3.2911209965099135,7,0.33318552455415695,0.0,1001
2020-05-27,3.236415172285015,12,0.22756549895304581,0.0,1001
2020-05-28,3.327543220284612,9,0.3699753989609059,0.0,1001
2020-05-29,3.2522557694346257,7,0.30972003679886206,0.0,1001
2020-05-30,3.2370483729673385,15,0.13060972462855988,0.0,1001
2020-05-31,3.2705240049867226,14,0.3284862911635487,0.0,1001
2020-06-01,3.354525388041121,2,0.38435132819270146,0.0,1001
2020-06-02,3.3270992087502798,9,0.37968070581585894,0.0,1001
2020-06-03,3.3228762271640444,6,0.36488750728477853,0.0,1001
2020-06-04,3.325158593875456,4,0.24613869992601103,0.0,1001
2020-06-05,3.401518172050155,9,0.38931577258232325,0.0,1001
2020-06-06,3.3213241202115142,18,0.19880915949309283,0.0,1001
2020-06-07,3.285220400839117,17,0.16452323683627207,0.0,1001
2020-06-08,3.320492148913313,4,0.39493568753658786,0.0,1001
2020-06-09,3.283998112272914,9,0.4,0.0,1001
2020-06-10,3.3399465543529616,9,0.2498314359554103,0.0,1001
2020-06-11,3.2955110375164396,4,0.281080175123306,0.0,1001
2020-06-12,3.366726245154598,8,0.3322115870954557,0.0,1001
2020-06-13,3.255335530769587,9,0.29709392194202544,0.0,1001
2020-06-14,3.2890616856105304,13,0.22189751078379585,0.0,1001
2020-06-15,3.251002225150769,8,0.1560272978374663,0.0,1001
2020-06-16,3.287545786958149,7,0.20991906838347826,0.0,1001
2020-06-17,3.2876345747196223,7,0.3843643787916625,0.0,1001
2020-06-18,3.2359793493526516,8,0.28442985572446816,0.0,1001
2020-06-19,3.2659908814232326,11,0.19810449908958264,0.0,1001
2020-06-20,3.255077057021128,17,0.4,0.0,1001
2020-06-21,3.334440394227473,12,0.2073766982983538,0.0,1001
2020-06-22,3.213867056554705,4,0.2804589926131644,0.0,1001
2020-06-23,3.2824308470442283,9,0.12490737739281042,0.0,1001
2020-06-24,3.31224053315607,6,0.23086987475884863,0.0,1001
2020-06-25,3.204387867224058,3,0.4,0.0,1001
2020-06-26,3.2961673540076597,10,0.3342002494458613,0.0,1001
2020-06-27,3.32175026889017,15,0.4,0.0,1001
2020-06-28,3.300475486688156,10,0.253427569862614,0.0,1001
2020-06-29,3.221933170324886,11,0.3704643813025384,0.0,1001
2020-06-30,3.334565346504638,7,0.2618872126886804,0.0,1001
2020-07-01,3.349645833010096,5,0.2395148223844345,0.0,1001
2020-07-02,3.362036516265476,5,0.398199479686021,0.0,1001
2020-07-03,3.2249697441589382,8,0.2188022619585298,0.0,1001
2020-07-04,3.381586021805438,8,0.2330230084989042,0.0,1001
2020-07-05,3.2568599696411797,15,0.17934392189465723,0.0,1001
2020-07-06,3.27248891242816,3,0.30795273938060347,0.0,1001
2020-07-07,3.2708118987389585,13,0.3707235576193128,0.0,1001
2020-07-08,3.3308647040330777,10,0.18634227952059562,0.0,1001
2020-07-09,3.266977590969624,9,0.1,0.0,1001
2020-07-10,3.3565872405302994,6,0.24265868417079733,0.0,1001
2020-07-11,3.2229311198768116,15,0.2666272342280588,0.0,1001
2020-07-12,3.241136671979286,10,0.3900412602753408,0.0,1001
2020-07-13,3.3029360246122264,9,0.17129596114849532,0.0,1001
2020-07-14,3.339620641110593,10,0.3380734680064072,0.0,1001
2020-07-15,3.315025523841256,5,0.24232362338450072,0.0,1001
2020-07-16,3.4143987187367344,6,0.18802291999486528,0.0,1001
2020-07-17,3.342685637356388,3,0.2136299494213895,0.0,1001
2020-07-18,3.2591024962364092,13,0.1914536627119519,0.0,1001
2020-07-19,3.258571998242977,13,0.23825321273417685,0.0,1001
2020-07-20,3.2890089705383008,8,0.2875172067332959,0.0,1001
2020-07-21,3.3141879502176232,7,0.2724925240791777,0.0,1001
2020-07-22,3.395257463602441,8,0.12512712179496,0.0,1001
2020-07-23,3.3522742462756185,5,0.2945181386194863,0.0,1001
2020-07-24,3.2090960308199263,10,0.303523407535176,0.0,1001
2020-07-25,3.3646311205169672,21,0.4,0.0,1001
2020-07-26,3.1651054061029686,10,0.25937199341781647,0.0,1001
2020-07-27,3.304293070958162,6,0.4,0.0,1001
2020-07-28,3.2532273427017677,7,0.2658845676391004,0.0,1001
2020-07-29,3.355038091682894,6,0.1958459426672791,0.0,1001
2020-07-30,3.2948638000643933,6,0.4,0.0,1001
2020-07-31,3.2645253565451107,8,0.4,0.0,1001
2020-08-01,3.3450990647587955,15,0.1875564247251229,0.0,1001
2020-08-02,3.3293836610301173,10,0.2577871986233933,0.0,1001
2020-08-03,3.257205803983183,5,0.3047747007185024,0.0,1001
2020-08-04,3.3652296253729985,9,0.19491086069618885,0.0,1001
2020-08-05,3.314712177863383,6,0.23415136101021225,0.0,1001
2020-08-06,3.3609850228527964,7,0.4,0.0,1001
2020-08-07,3.3052768778602513,14,0.306168584515114,0.0,1001
2020-08-08,3.358728356037357,15,0.4,0.0,1001
2020-08-09,3.2284146158561433,5,0.20013006531595895,0.0,1001
2020-08-10,3.3940264863033867,8,0.4,0.0,1001
2020-08-11,3.3418991355276146,8,0.3655544346870388,0.0,1001
2020-08-12,3.2951599367594926,3,0.1984714307584732,0.0,1001
2020-08-13,3.3532589180811225,8,0.27959346072276126,0.0,1001
2020-08-14,3.3476337792530138,13,0.3312452235974107,0.0,1001
2020-08-15,3.239562914761967,12,0.20567701380950043,0.0,1001
2020-08-16,3.2484721298038424,8,0.2959628138333703,0.0,1001
2020-08-17,3.361660770325973,4,0.10980549998282625,0.0,1001
2020-08-18,3.3582497636964757,4,0.26120331628391125,0.0,1001
2020-08-19,3.3119567431166015,7,0.20791997225329034,0.0,1001
2020-08-20,3.207387535703975,9,0.2692189602792441,0.0,1001
2020-08-21,3.331636405147228,11,0.13761998919714347,0.0,1001
2020-08-22,3.3134415085247735,11,0.2799049247031999,0.0,1001
2020-08-23,3.357398377709411,14,0.4,0.0,1001
2020-08-24,3.2488986568176013,10,0.32750962780956855,0.0,1001
2020-08-25,3.2878723917990844,7,0.37931675205092763,0.0,1001
2020-08-26,3.3160222882392416,4,0.1671452290437536,0.0,1001
2020-08-27,3.3511494095538668,13,0.31909685351349026,0.0,1001
2020-08-28,3.187837736694887,9,0.2856562951610697,0.0,1001
2020-08-29,3.2987871790228387,15,0.4,0.0,1001
2020-08-30,3.2742338385731076,10,0.3269459810707598,0.0,1001
2020-08-31,3.3169035863363634,8,0.14961801917015355,0.0,1001
2020-09-01,3.401814800113042,7,0.2139346650154605,0.0,1001
2020-09-02,3.2742775747517148,11,0.15651342369876114,0.0,1001
2020-09-03,3.204749767092309,7,0.24010483046765727,0.0,1001
2020-09-04,3.2906479613358908,15,0.28758111156465077,0.0,1001
2020-09-05,3.2194369731002332,15,0.22041670452549678,0.0,1001
2020-09-06,3.322620605902399,11,0.264862515491444,0.0,1001
2020-09-07,3.35242282777822,10,0.2381085080438861,0.0,1001
2020-09-08,3.369004634743981,7,0.2317510611685754,0.0,1001
2020-09-09,3.355751481219035,6,0.38897583381597306,0.0,1001
2020-09-10,3.4066455530642665,7,0.4,0.0,1001
2020-09-11,3.277573930357139,13,0.1045574281036995,0.0,1001
2020-09-12,3.314386773588216,15,0.2856587062787928,0.0,1001
2020-09-13,3.4052316299306487,18,0.1853326946369375,0.0,1001
2020-09-14,3.363115565631414,11,0.3337991178556145,0.0,1001
2020-09-15,3.268936299311372,12,0.35939697762000994,0.0,1001
2020-09-16,3.3689721086491016,8,0.4,0.0,1001
2020-09-17,3.338947209588641,6,0.277186470966815,0.0,1001
2020-09-18,3.394109014683651,9,0.33114118522248287,0.0,1001
2020-09-19,3.262442206564947,10,0.3806907942992095,0.0,1001
2020-09-20,3.3365108380980617,17,0.2858584260681711,0.0,1001
2020-09-21,3.3285108422022174,13,0.3306142316743248,0.0,1001
2020-09-22,3.289305965110896,14,0.32771185937287883,0.0,1001
2020-09-23,3.340250374182814,9,0.23199778895230105,0.0,1001
2020-09-24,3.330060792549575,11,0.27999411237976074,0.0,1001
2020-09-25,3.2645355904591002,5,0.37736448116411503,0.0,1001
2020-09-26,3.328989272692809,10,0.25622762836553004,0.0,1001
2020-09-27,3.343503107741323,15,0.3167707772147321,0.0,1001
2020-09-28,3.315189693382448,5,0.3624860763523267,0.0,1001
2020-09-29,3.3952661598727416,5,0.25120382495147003,0.0,1001
2020-09-30,3.370520898430817,9,0.2717294760913359,0.0,1001
2020-10-01,3.3193939728446615,12,0.4,0.0,1001
2020-10-02,3.265168473931688,9,0.36479355559874715,0.0,1001
2020-10-03,3.3402048196082723,12,0.29941259844460105,0.0,1001
2020-10-04,3.2715053279073425,16,0.28828640016000706,0.0,1001
2020-10-05,3.2290844952603215,10,0.4,0.0,1001
2020-10-06,3.3137869906453363,8,0.2934930480537353,0.0,1001
2020-10-07,3.338248918555241,4,0.2818870339755609,0.0,1001
2020-10-08,3.2662849052953358,12,0.4,0.0,1001
2020-10-09,3.2888725391576585,7,0.31841803681225506,0.0,1001
2020-10-10,3.3173392568293587,14,0.4,0.0,1001
2020-10-11,3.2481300447266577,7,0.28877721909955384,0.0,1001
2020-10-12,3.35948550013248,7,0.4,0.0,1001
2020-10-13,3.351064388196873,9,0.17154168594370223,0.0,1001
2020-10-14,3.278148662056994,6,0.4,0.0,1001
2020-10-15,3.283312456938094,10,0.22034294489813896,0.0,1001
2020-10-16,3.3155356600871455,8,0.2959565825899982,0.0,1001
2020-10-17,3.274636488059548,11,0.271448916984772,0.0,1001
2020-10-18,3.2533637513155482,9,0.4,0.0,1001
2020-10-19,3.397894962897792,13,0.23292991046682526,0.0,1001
2020-10-20,3.2476426816855355,9,0.4,0.0,1001
2020-10-21,3.3171593563447885,8,0.1993562434002428,0.0,1001
2020-10-22,3.329709377704614,9,0.3791748476604304,0.0,1001
2020-10-23,3.245903877567617,7,0.25646158758057136,0.0,1001
2020-10-24,3.3126358810588923,14,0.3769348832976697,0.0,1001
2020-10-25,3.4218197319017394,9,0.20940205920266156,0.0,1001
2020-10-26,3.3227227494249534,14,0.1949868719056206,0.0,1001
2020-10-27,3.3633606303288683,10,0.21396116501336324,0.0,1001
2020-10-28,3.228433052588378,11,0.19665106564168433,0.0,1001
2020-10-29,3.2601467424075157,11,0.25449840408060975,0.0,1001
2020-10-30,3.3786592703379634,5,0.37041752237152714,0.0,1001
2020-10-31,3.290191591654149,12,0.27964481623312354,0.0,1001
2020-11-01,3.2813364769122315,7,0.38711832551100744,0.0,1001
2020-11-02,3.269234451318413,11,0.3067453359352346,0.0,1001
2020-11-03,3.3405999256392587,11,0.1987423288997153,0.0,1001
2020-11-04,3.229374979969235,7,0.2718786348214114,0.0,1001
2020-11-05,3.2896994027311584,9,0.18621829340274074,0.0,1001
2020-11-06,3.373402326430803,14,0.2670135947718981,0.0,1001
2020-11-07,3.3345518701389163,17,0.2786898701603131,0.0,1001
2020-11-08,3.3065602972940096,9,0.20189186516526875,0.0,1001
2020-11-09,3.2659665561375077,7,0.14994284542451847,0.0,1001
2020-11-10,3.367149632621531,14,0.39090374702677233,0.0,1001
2020-11-11,3.266304815571535,4,0.2916135405270568,0.0,1001
2020-11-12,3.308574458671476,9,0.3727753654397533,0.0,1001
2020-11-13,3.254793310586489,9,0.3177765495606791,0.0,1001
2020-11-14,3.2268870545949384,8,0.4,0.0,1001
2020-11-15,3.25176397173793,14,0.20361514047345072,0.0,1001
2020-11-16,3.2778764734899997,6,0.32184483426440486,0.0,1001
2020-11-17,3.2945678912977425,9,0.23151477753749672,0.0,1001
2020-11-18,3.2516420741661856,10,0.31212281407769116,0.0,1001
2020-11-19,3.317113271238599,6,0.19999471220233522,0.0,1001
2020-11-20,3.281849249781593,6,0.2543397163678237,0.0,1001
2020-11-21,3.369561641819937,12,0.4,0.0,1001
2020-11-22,3.350196830298568,9,0.35666476077267895,0.0,1001
2020-11-23,3.381526094828296,7,0.19808226112138783,0.0,1001
2020-11-24,3.350110370721893,5,0.339045952463457,0.0,1001
2020-11-25,3.2557690271174327,10,0.29957763400791215,0.0,1001
2020-11-26,3.3409095452536395,11,0.2577327962106241,0.0,1001
2020-11-27,3.2592156854918315,8,0.28903968095645893,0.0,1001
2020-11-28,3.1937200837734676,16,0.4,0.0,1001
2020-11-29,3.316387001664262,9,0.4,0.0,1001
2020-11-30,3.3070518392786776,4,0.31592115527799464,0.0,1001
2020-12-01,3.339413934041064,16,0.15121200534967358,0.0,1001
2020-12-02,3.3077251624563884,5,0.20639554194104012,0.0,1001
2020-12-03,3.3097219035026764,9,0.24957980025645624,0.0,1001
2020-12-04,3.245832302094868,12,0.2378960483816513,0.0,1001
2020-12-05,3.3774589622353988,16,0.1711883068280964,0.0,1001
2020-12-06,3.3058014198643435,11,0.3257406232899595,0.0,1001
2020-12-07,3.32434738802484,6,0.32668398990192943,0.0,1001
2020-12-08,3.2175429362607875,7,0.2520411784690222,0.0,1001
2020-12-09,3.2970537688668866,7,0.4,0.0,1001
2020-12-10,3.2404889452922876,7,0.3428443419661707,0.0,1001
2020-12-11,3.234139243020162,9,0.30779684669613677,0.0,1001
2020-12-12,3.2994386577956685,10,0.19255228074084058,0.0,1001
2020-12-13,3.369567269899324,7,0.31038688856135294,0.0,1001
2020-12-14,3.299270504478594,9,0.32198059871721896,0.0,1001
2020-12-15,3.2720579172394317,9,0.2645308158935838,0.0,1001
2020-12-16,3.297292256788873,10,0.17267396389916398,0.0,1001
2020-12-17,3.253054562980835,4,0.318088598146184,0.0,1001
2020-12-18,3.2475551046851074,3,0.17037412851276001,0.0,1001
2020-12-19,3.253487830749645,13,0.33573113328112436,0.0,1001
2020-12-20,3.350614786658459,16,0.35031062990845724,0.0,1001
2020-12-21,3.2132231243320604,7,0.23355565476584234,0.0,1001
2020-12-22,3.248584919364663,10,0.2145199270400226,0.0,1001
2020-12-23,3.282120168583511,6,0.2541695466985509,0.0,1001
2020-12-24,3.386646387911761,4,0.29232018974720575,0.0,1001
2020-12-25,3.260886653898816,9,0.2746015260554326,0.0,1001
2020-12-26,3.3686272142048623,14,0.4,0.0,1001
2020-12-27,3.3209637331700126,13,0.3537596963503823,0.0,1001
2020-12-28,3.3203798527710817,7,0.38573611007166403,0.0,1001
2020-12-29,3.3104871216678746,7,0.16080134449287573,0.0,1001
2020-12-30,3.20016539776128,7,0.3074350018301915,0.0,1001
2020-12-31,3.3199305281734204,6,0.376489251606705,0.0,1001
2021-01-01,3.254428421856827,10,0.23738726579286493,0.0,1001
2021-01-02,3.2864700144213166,19,0.2650860156063377,0.0,1001
2021-01-03,3.375297206198949,18,0.371918498389789,0.0,1001
2021-01-04,3.304488043760986,10,0.4,0.0,1001
2021-01-05,3.259069981429913,9,0.13407389321529722,0.0,1001
2021-01-06,3.3215137684215357,8,0.24968464631366014,0.0,1001
2021-01-07,3.369296447223636,10,0.4,0.0,1001
2021-01-08,3.2947906223299275,7,0.2215884179690487,0.0,1001
2021-01-09,3.3302718509565192,10,0.2102626727133772,0.0,1001
2021-01-10,3.354089183358206,12,0.20394521643695748,0.0,1001
2021-01-11,3.347413968710935,14,0.36952511276528877,0.0,1001
2021-01-12,3.300740350911513,6,0.4,0.0,1001
2021-01-13,3.3818873729602386,5,0.11240232592438355,0.0,1001
2021-01-14,3.270903919402382,5,0.4,0.0,1001
2021-01-15,3.2567803390171957,6,0.30596510287859247,0.0,1001
2021-01-16,3.2823882440502667,13,0.2223260761612487,0.0,1001
2021-01-17,3.363151228839051,20,0.2792648230248891,0.0,1001
2021-01-18,3.3057428019143105,9,0.25754895041973896,0.0,1001
2021-01-19,3.323966018477264,5,0.2578188492307174,0.0,1001
2021-01-20,3.320511126180424,7,0.38773296713177174,0.0,1001
2021-01-21,3.294439143813366,9,0.28342537819880453,0.0,1001
2021-01-22,3.327490689018566,5,0.3516868245238604,0.0,1001
2021-01-23,3.264175930493973,6,0.2732486363692131,0.0,1001
2021-01-24,3.3618282056702613,19,0.23208608419832072,0.0,1001
2021-01-25,3.327717995249948,3,0.2130627600931528,0.0,1001
2021-01-26,3.3135366855067576,9,0.17670055139141239,0.0,1001
2021-01-27,3.2611416705413845,11,0.3148227808862356,0.0,1001
2021-01-28,3.3799573792240825,7,0.3868907186150043,0.0,1001
2021-01-29,3.3601843433421497,4,0.32219836376375877,0.0,1001
2021-01-30,3.3509519140008304,14,0.2677898396622637,0.0,1001
2021-01-31,3.2815966427618095,11,0.17245524328517362,0.0,1001
2021-02-01,3.250440376300425,10,0.22405640288255982,0.0,1001
2021-02-02,3.262038412274502,6,0.4,0.0,1001
2021-02-03,3.2913416898833776,5,0.29042635852963966,0.0,1001
2021-02-04,3.384341057728083,9,0.22100814537250849,0.0,1001
2021-02-05,3.203532313931167,7,0.1994724878704294,0.0,1001
2021-02-06,3.2491222290490755,17,0.14347591834743778,0.0,1001
2021-02-07,3.397884867117362,14,0.31727758467508593,0.0,1001
2021-02-08,3.2838015643809384,10,0.2972661195250205,0.0,1001
2021-02-09,3.2649871877405348,8,0.4,0.0,1001
2021-02-10,3.2689764605842866,4,0.20127093100953555,0.0,1001
2021-02-11,3.316959493456382,7,0.373416680928013,0.0,1001
2021-02-12,3.2986678156603397,10,0.2014275962646855,0.0,1001
2021-02-13,3.300475404545766,11,0.25158174844515285,0.0,1001
2021-02-14,3.3036297523551004,10,0.2500272023244457,0.0,1001
2021-02-15,3.371345103586987,12,0.28664068726224595,0.0,1001
2021-02-16,3.3528486132590465,8,0.33951003592551526,0.0,1001
2021-02-17,3.226651868712329,6,0.3127565668217066,0.0,1001
2021-02-18,3.2544908467403797,6,0.21251766453029122,0.0,1001
2021-02-19,3.335877920631383,6,0.4,0.0,1001
2021-02-20,3.216575415846341,19,0.11639766851452028,0.0,1001
2021-02-21,3.343728801484019,16,0.25264034931598467,0.0,1001
2021-02-22,3.2415198582515723,8,0.27073957712290114,0.0,1001
2021-02-23,3.3458892672447864,14,0.23051391535116184,0.0,1001
2021-02-24,3.3584941807287723,6,0.24949282518412425,0.0,1001
2021-02-25,3.299929769615884,5,0.15672052105417744,0.0,1001
2021-02-26,3.414299624233585,8,0.2549041625207292,0.0,1001
2021-02-27,3.254081538154996,12,0.3358663016899561,0.0,1001
2021-02-28,3.305251853801392,18,0.35773048173754585,0.0,1001
